,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
0,СМЕТАНА,637376221,кафе,Северо-Восточный административный округ,Ярославский район,"город Москва, улица Егора Абакумова, дом 9",48,37.71456500043604,55.879001531303366,"{type=Point, coordinates=[37.71456500043604, 55.87900153130337]}"
1,Родник,637376331,кафе,Центральный административный округ,Таганский район,"город Москва, улица Талалихина, дом 2/1, корпус 1",35,37.6733061300344,55.7382386551547,"{type=Point, coordinates=[37.6733061300344, 55.7382386551547]}"
2,Кафе «Академия»,637376349,кафе,Центральный административный округ,Таганский район,"город Москва, Абельмановская улица, дом 6",95,37.6696475969381,55.7355114718314,"{type=Point, coordinates=[37.6696475969381, 55.7355114718314]}"
3,ПИЦЦЕТОРИЯ,637376381,кафе,Северо-Восточный административный округ,район Лианозово,"город Москва, Абрамцевская улица, дом 1",40,37.573329471209796,55.891956539731105,"{type=Point, coordinates=[37.5733294712098, 55.8919565397311]}"
4,Кафе «Вишневая метель»,637376403,кафе,Северо-Восточный административный округ,район Лианозово,"город Москва, Абрамцевская улица, дом 9, корпус 1",50,37.57230613167112,55.90408636984904,"{type=Point, coordinates=[37.57230613167112, 55.90408636984904]}"
6,Брусника,637376481,кафе,Центральный административный округ,район Арбат,"город Москва, переулок Сивцев Вражек, дом 6/2",10,37.59812754843999,55.747390490526,"{type=Point, coordinates=[37.59812754843999, 55.747390490525994]}"
11,Гогиели,637376678,кафе,Юго-Восточный административный округ,район Лефортово,"город Москва, Авиамоторная улица, дом 49/1",24,37.71995037885907,55.749275989276555,"{type=Point, coordinates=[37.71995037885907, 55.74927598927656]}"
13,Алло Пицца,637376719,кафе,Новомосковский административный округ,поселение Щербинка,"город Москва, улица Авиаторов, дом 14",32,37.53328086209287,55.51401055012196,"{type=Point, coordinates=[37.53328086209287, 55.51401055012196]}"
19,Американская Лаборатория Десертов,637377268,кафе,Центральный административный округ,район Арбат,"город Москва, Филипповский переулок, дом 15/5",20,37.598353618148295,55.750590675832086,"{type=Point, coordinates=[37.598353618148295, 55.750590675832086]}"
20,Кафе,637377295,кафе,Восточный административный округ,район Гольяново,"город Москва, Алтайская улица, дом 33/7",30,37.8316832687996,55.820792834222495,"{type=Point, coordinates=[37.8316832687996, 55.8207928342225]}"
21,КАФЕ УЮТ,637377318,кафе,Северо-Восточный административный округ,район Отрадное,"город Москва, Алтуфьевское шоссе, дом 14",110,37.585832175270156,55.85575028944077,"{type=Point, coordinates=[37.58583217527016, 55.85575028944077]}"
22,Долина Чайхона,637377401,кафе,Северо-Восточный административный округ,район Отрадное,"город Москва, Алтуфьевское шоссе, дом 14",150,37.585826578714894,55.8556644498222,"{type=Point, coordinates=[37.5858265787149, 55.8556644498222]}"
24,Кафетерий,637377476,кафе,Северо-Восточный административный округ,Алтуфьевский район,"город Москва, Алтуфьевское шоссе, дом 56",6,37.58783336201571,55.880805280152074,"{type=Point, coordinates=[37.58783336201571, 55.88080528015208]}"
25,Домино'с Пицца,637377497,кафе,Северо-Восточный административный округ,Алтуфьевский район,"город Москва, Алтуфьевское шоссе, дом 56",24,37.5877238646826,55.8807822309911,"{type=Point, coordinates=[37.5877238646826, 55.8807822309911]}"
30,Мархал,637377767,кафе,Северный административный округ,район Западное Дегунино,"город Москва, Ангарская улица, дом 1, корпус 2",120,37.50979918389434,55.87179217383281,"{type=Point, coordinates=[37.50979918389434, 55.87179217383281]}"
33,Кафе «Хинкальная»,637377862,кафе,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 26",45,37.6630949603141,55.68051266827809,"{type=Point, coordinates=[37.6630949603141, 55.6805126682781]}"
34,Суши Wok,637377924,кафе,Южный административный округ,район Нагатино-Садовники,"город Москва, проспект Андропова, дом 30",4,37.662706040007905,55.6788166451702,"{type=Point, coordinates=[37.6627060400079, 55.6788166451702]}"
35,Емеля,637377977,кафе,Южный административный округ,район Нагатинский Затон,"город Москва, проспект Андропова, дом 35А",45,37.66626689310591,55.67396575768212,"{type=Point, coordinates=[37.66626689310591, 55.67396575768212]}"
38,Му-Му,637378096,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 4, строение 1",125,37.5990156320594,55.752164264713706,"{type=Point, coordinates=[37.5990156320594, 55.752164264713706]}"
39,Хлеб насущный,637378160,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 6/2",20,37.59749306086501,55.75171555227066,"{type=Point, coordinates=[37.597493060865006, 55.75171555227067]}"
41,Калифорния Дайнер,637378396,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 23, строение 1",150,37.59533357004987,55.750427507670985,"{type=Point, coordinates=[37.595333570049874, 55.750427507670985]}"
42,Балалаечная,637378422,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 23, строение 1",49,37.59533357004987,55.750427507670985,"{type=Point, coordinates=[37.595333570049874, 55.750427507670985]}"
43,Пиросмани,637378476,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 25/36",63,37.5945242868478,55.7501448210987,"{type=Point, coordinates=[37.5945242868478, 55.7501448210987]}"
44,ДАНКИН ДОНАТС,637378544,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 25/36",64,37.5945672021928,55.7501357637694,"{type=Point, coordinates=[37.5945672021928, 55.7501357637694]}"
45,Вареничная №1,637378579,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 29",120,37.59294714794591,55.7497161051646,"{type=Point, coordinates=[37.5929471479459, 55.7497161051646]}"
46,ШОКОЛАДНИЦА,637378606,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 29",40,37.593548890650894,55.749874714724086,"{type=Point, coordinates=[37.593548890650894, 55.74987471472409]}"
48,Теремок,637378634,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 32",22,37.589553868570846,55.74914410606775,"{type=Point, coordinates=[37.589553868570846, 55.74914410606775]}"
49,Хлеб Насущный,637378710,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 32",40,37.589620584007996,55.74911613754149,"{type=Point, coordinates=[37.58962058400799, 55.74911613754149]}"
50,Мосбург,637378737,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 36/2, строение 1",30,37.588486,55.748869755342916,"{type=Point, coordinates=[37.588485999999996, 55.74886975534292]}"
52,Домашняя снедь,637378790,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 36/2, строение 1",56,37.5888682527611,55.74883711556409,"{type=Point, coordinates=[37.5888682527611, 55.7488371155641]}"
53,Хинкальная,637378792,кафе,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 36/2, строение 1",38,37.58885493178318,55.74882523170413,"{type=Point, coordinates=[37.58885493178318, 55.748825231704124]}"
59,Шантимель,637379141,кафе,Центральный административный округ,Мещанский район,"город Москва, Астраханский переулок, дом 1/15",20,37.639911421197276,55.777448144095466,"{type=Point, coordinates=[37.63991142119727, 55.777448144095466]}"
64,КАРЛ БАЛЕНГ,637379364,кафе,Юго-Западный административный округ,Академический район,"город Москва, улица Ивана Бабушкина, дом 17, корпус 1",46,37.561028860670596,55.6846628132219,"{type=Point, coordinates=[37.5610288606706, 55.6846628132219]}"
66,Старый дворик,637379461,кафе,Восточный административный округ,район Гольяново,"город Москва, Байкальская улица, дом 31",50,37.80832380375271,55.81759637356009,"{type=Point, coordinates=[37.8083238037527, 55.8175963735601]}"
67,Пивной погребок,637379523,кафе,Южный административный округ,район Царицыно,"город Москва, Бакинская улица, дом 29",15,37.66038001579207,55.618101777082245,"{type=Point, coordinates=[37.660380015792065, 55.61810177708225]}"
72,Кафе-бар Альбом,637379761,кафе,Центральный административный округ,Басманный район,"город Москва, Новая Басманная улица, дом 12, строение 2",80,37.65721287594369,55.769057975923594,"{type=Point, coordinates=[37.6572128759437, 55.7690579759236]}"
73,Шоколадница,637379839,кафе,Центральный административный округ,Басманный район,"город Москва, Бауманская улица, дом 33/2, строение 1",48,37.678681276899106,55.77302899555391,"{type=Point, coordinates=[37.6786812768991, 55.7730289955539]}"
74,МУ-МУ,637379891,кафе,Центральный административный округ,Басманный район,"город Москва, Бауманская улица, дом 35/1",160,37.678960226636995,55.771586681103294,"{type=Point, coordinates=[37.678960226637, 55.7715866811033]}"
75,Кальянный клуб Дымок Уголек,637379893,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Татарская улица, дом 14",30,37.637574004125156,55.7339144144126,"{type=Point, coordinates=[37.637574004125156, 55.7339144144126]}"
76,Домино'с Пицца,637379944,кафе,Северный административный округ,Савёловский район,"город Москва, Башиловская улица, дом 3, корпус 1",10,37.576436242838476,55.79421079841326,"{type=Point, coordinates=[37.576436242838476, 55.79421079841326]}"
77,Хинкальная City,637380018,кафе,Северный административный округ,Савёловский район,"город Москва, Башиловская улица, дом 19",50,37.575313311,55.799923164000006,"{type=Point, coordinates=[37.575313311, 55.799923164000006]}"
79,Хинкальный дом Колхида,637380076,кафе,Северный административный округ,район Беговой,"город Москва, Беговая улица, дом 7",47,37.55612,55.778380999,"{type=Point, coordinates=[37.55612, 55.778380999]}"
80,Глав Пирог,637380187,кафе,Северный административный округ,район Беговой,"город Москва, Беговая улица, дом 17, корпус 1",30,37.55985278607431,55.78177895431193,"{type=Point, coordinates=[37.55985278607431, 55.78177895431193]}"
85,КРУЖКА,637380402,кафе,Западный административный округ,район Дорогомилово,"город Москва, Бережковская набережная, дом 8",32,37.56627366325417,55.7394658905064,"{type=Point, coordinates=[37.566273663254165, 55.7394658905064]}"
86,ПОСТ СКРИПТУМ,637380468,кафе,Западный административный округ,район Дорогомилово,"город Москва, Бережковская набережная, дом 14",48,37.563610635821696,55.737237925776704,"{type=Point, coordinates=[37.5636106358217, 55.7372379257767]}"
87,КАФЕ «CIAO BELLA»,637380495,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Берзарина, дом 8",110,37.4822792039938,55.7909056420408,"{type=Point, coordinates=[37.4822792039938, 55.7909056420408]}"
91,Жигулевское,637380653,кафе,Северо-Восточный административный округ,Алтуфьевский район,"город Москва, Бибиревская улица, дом 7, корпус 1",50,37.59308635976602,55.88024342230735,"{type=Point, coordinates=[37.59308635976602, 55.88024342230735]}"
92,КАФЕ «У ТРЕХ СЕСТЕР»,637380705,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 4, корпус 1",60,37.4995633588858,55.79077293982049,"{type=Point, coordinates=[37.4995633588858, 55.7907729398205]}"
94,Чайникофф,637380798,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 9",30,37.49631763567798,55.79146977229223,"{type=Point, coordinates=[37.49631763567798, 55.79146977229223]}"
96,КАФЕ «ЛУКУМ»,637380828,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 12",35,37.494382722179445,55.793594661729024,"{type=Point, coordinates=[37.49438272217944, 55.793594661729024]}"
98,Кафе ХИНКАЛЬНАЯ,637380903,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 16",40,37.491709793339744,55.79476126986192,"{type=Point, coordinates=[37.491709793339744, 55.79476126986192]}"
100,СУШИ ВОК,637381021,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 19",6,37.491143,55.794366,"{type=Point, coordinates=[37.491143, 55.794366]}"
102,ТРАТТОРИЯ,637381124,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 22, корпус 1",45,37.48947825298951,55.796020364871296,"{type=Point, coordinates=[37.4894782529895, 55.7960203648713]}"
103,СУШИ STORE,637381144,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 28",6,37.487013236604966,55.797370744416746,"{type=Point, coordinates=[37.487013236604966, 55.797370744416746]}"
104,БУЛОЧНАЯ № 5,637381197,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 28",10,37.487013236604966,55.797370744416746,"{type=Point, coordinates=[37.487013236604966, 55.797370744416746]}"
105,Идилия,637381205,кафе,Восточный административный округ,район Богородское,"город Москва, Бойцовая улица, дом 17, корпус 1",92,37.7181630996081,55.8116875743426,"{type=Point, coordinates=[37.7181630996081, 55.8116875743426]}"
109,СТОЛОВАЯ РГТУ МТКП,637381393,кафе,Северо-Восточный административный округ,район Марфино,"город Москва, Ботаническая улица, дом 11",60,37.60160681099724,55.825197825106315,"{type=Point, coordinates=[37.60160681099724, 55.82519782510632]}"
110,Хочу на дачу,637381438,кафе,Северный административный округ,район Беговой,"город Москва, 1-й Боткинский проезд, дом 2/6",50,37.55643137063551,55.781141341601696,"{type=Point, coordinates=[37.5564313706355, 55.7811413416017]}"
111,КАФЕ «СТАРЫЙ БАТУМЪ»,637381465,кафе,Северо-Западный административный округ,район Щукино,"город Москва, улица Академика Бочвара, дом 7, корпус 1",70,37.461669109923506,55.8060307318284,"{type=Point, coordinates=[37.4616691099235, 55.8060307318284]}"
113,Кафе Русский «водочный» дом,637381570,кафе,Северо-Восточный административный округ,Останкинский район,"город Москва, улица Бочкова, дом 5",30,37.6339022672251,55.8100032396897,"{type=Point, coordinates=[37.6339022672251, 55.8100032396897]}"
114,Виктория,637381621,кафе,Центральный административный округ,Тверской район,"город Москва, 2-я Брестская улица, дом 24/15",98,37.58862471654232,55.77234930488219,"{type=Point, coordinates=[37.58862471654232, 55.77234930488219]}"
115,Вареничная №1,637381623,кафе,Центральный административный округ,Пресненский район,"город Москва, 2-я Брестская улица, дом 43",75,37.583870552642,55.7745436700123,"{type=Point, coordinates=[37.583870552642, 55.7745436700123]}"
119,Пиццерия «АКАДЕМИЯ»,637381780,кафе,Центральный административный округ,Пресненский район,"город Москва, Большая Бронная улица, дом 2/6",43,37.59749634079649,55.7600158552018,"{type=Point, coordinates=[37.5974963407965, 55.7600158552018]}"
120,Чебуречная СССР,637381833,кафе,Центральный административный округ,Тверской район,"город Москва, Большая Бронная улица, дом 27/4",54,37.60256453956346,55.764134959774346,"{type=Point, coordinates=[37.60256453956347, 55.764134959774346]}"
122,Пай поинт,637381937,кафе,Центральный административный округ,Тверской район,"город Москва, Большая Бронная улица, дом 27/4",20,37.60256453956346,55.764134959774346,"{type=Point, coordinates=[37.60256453956347, 55.764134959774346]}"
124,"Кафе «Есть Хинкали, пить Вино»",637381990,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 4",40,37.59745155026576,55.759580401347804,"{type=Point, coordinates=[37.59745155026576, 55.7595804013478]}"
125,Кафе «Лаффа Лаффа»,637381991,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 4",24,37.59745155026576,55.759580401347804,"{type=Point, coordinates=[37.59745155026576, 55.7595804013478]}"
128,Кафе «Эстетик»,637382250,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 20, строение 1",25,37.595741379905114,55.76234751668699,"{type=Point, coordinates=[37.59574137990511, 55.762347516686994]}"
129,Кафе «AVOCADO QUEEN»,637382252,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 20, строение 1",40,37.59576979062151,55.762344808272395,"{type=Point, coordinates=[37.59576979062151, 55.762344808272395]}"
132,Grand Cru,637382410,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 22, строение 1",45,37.595146,55.762784999,"{type=Point, coordinates=[37.595146, 55.762784999]}"
133,Кафе «Ladure»,637382461,кафе,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 27/14",14,37.59397881001305,55.763401642703414,"{type=Point, coordinates=[37.59397881001305, 55.76340164270341]}"
135,Бильярдный Бар-клуб Полковник и Байрон,637382564,кафе,Восточный административный округ,район Соколиная Гора,"город Москва, проспект Будённого, дом 1/1",10,37.721607349974896,55.7785020631572,"{type=Point, coordinates=[37.7216073499749, 55.7785020631572]}"
136,Пиццерия «Питто»,637382672,кафе,Восточный административный округ,район Соколиная Гора,"город Москва, проспект Будённого, дом 24, корпус 1",20,37.7319070325922,55.7651529466639,"{type=Point, coordinates=[37.7319070325922, 55.7651529466639]}"
137,Кафе «БИРЮСА»,637382750,кафе,Южный административный округ,район Бирюлёво Западное,"город Москва, Булатниковская улица, дом 5, корпус 4",20,37.65135493145689,55.578536906732495,"{type=Point, coordinates=[37.6513549314569, 55.5785369067325]}"
139,Шоколадница,637382830,кафе,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 7",25,37.58387830286944,55.794368936661535,"{type=Point, coordinates=[37.58387830286943, 55.79436893666154]}"
141,Финист,637382908,кафе,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 11",95,37.5833655849056,55.7958115839881,"{type=Point, coordinates=[37.5833655849056, 55.7958115839881]}"
143,KVARTA,637382951,кафе,Северо-Восточный административный округ,Бутырский район,"город Москва, Бутырская улица, дом 84",38,37.58255627022431,55.8064075779024,"{type=Point, coordinates=[37.5825562702243, 55.8064075779024]}"
146,PIZZA HUT,637383145,кафе,Юго-Западный административный округ,Гагаринский район,"город Москва, улица Вавилова, дом 72/13",10,37.547629324075764,55.68137658803453,"{type=Point, coordinates=[37.54762932407576, 55.68137658803454]}"
148,Радэа,637383223,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, Нахимовский проспект, владение 75А",7,37.552720038045244,55.68345394203145,"{type=Point, coordinates=[37.55272003804524, 55.68345394203145]}"
149,Кофейня Даблби,637383255,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Валовая улица, дом 2-4/44, строение 1",20,37.635314,55.731222,"{type=Point, coordinates=[37.635314, 55.731222]}"
150,Сабвей,637383276,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Валовая улица, дом 6",22,37.63389514799414,55.73108025199367,"{type=Point, coordinates=[37.63389514799414, 55.73108025199366]}"
151,ресторан «Якитория»,637383376,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Валовая улица, дом 8/18",124,37.63152782781391,55.730831022576844,"{type=Point, coordinates=[37.63152782781391, 55.730831022576844]}"
152,кафе Баловень,637383381,кафе,Центральный административный округ,район Замоскворечье,"город Москва, Валовая улица, дом 11/19",35,37.63242856912604,55.730236442661855,"{type=Point, coordinates=[37.63242856912604, 55.73023644266186]}"
153,Советские времена,637383427,кафе,Центральный административный округ,Мещанский район,"город Москва, Варсонофьевский переулок, дом 6",45,37.625946796859296,55.7631967528984,"{type=Point, coordinates=[37.6259467968593, 55.7631967528984]}"
154,Кафе «Андерсон»,637383434,кафе,Южный административный округ,Донской район,"город Москва, Варшавское шоссе, дом 2",150,37.62033566376588,55.700601080674666,"{type=Point, coordinates=[37.62033566376587, 55.700601080674666]}"
155,Кафе «Subway»,637383460,кафе,Южный административный округ,Донской район,"город Москва, Варшавское шоссе, дом 7, корпус 1",36,37.622412630846405,55.7008837507207,"{type=Point, coordinates=[37.62241263084641, 55.7008837507207]}"
156,Кафе «Ламаджо»,637383589,кафе,Южный административный округ,Донской район,"город Москва, Варшавское шоссе, дом 29",30,37.62210580616406,55.69323430351479,"{type=Point, coordinates=[37.62210580616406, 55.693234303514785]}"
158,Свежие продукты «Пицца»,637383624,кафе,Южный административный округ,Нагорный район,"город Москва, Варшавское шоссе, дом 100",2,37.618975192308426,55.64596782638956,"{type=Point, coordinates=[37.618975192308426, 55.64596782638956]}"
159,Ресторан «Макдоналдс»,637383695,кафе,Южный административный округ,район Чертаново Южное,"город Москва, Варшавское шоссе, дом 143А",70,37.59921555727577,55.58394032265868,"{type=Point, coordinates=[37.59921555727577, 55.58394032265867]}"
164,Кофе «Кофе собой»,637383901,кафе,Центральный административный округ,Пресненский район,"город Москва, Васильевская улица, дом 2, корпус 1",10,37.58577270069652,55.769837554347966,"{type=Point, coordinates=[37.58577270069653, 55.76983755434797]}"
165,Кафе «КАЛИНКА-Д»,637384009,кафе,Центральный административный округ,Пресненский район,"город Москва, Васильевская улица, дом 4",98,37.58714930467929,55.770971116429195,"{type=Point, coordinates=[37.5871493046793, 55.7709711164292]}"
169,Пироговая Рогова,637384262,кафе,Юго-Западный административный округ,Гагаринский район,"город Москва, проспект Вернадского, дом 9/10",42,37.53220694806775,55.69057839899543,"{type=Point, coordinates=[37.53220694806775, 55.69057839899542]}"
170,Кафе контдитерская Кузина,637384323,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, проспект Вернадского, дом 11/19",5,37.52916678031804,55.68886806281346,"{type=Point, coordinates=[37.529166780318036, 55.68886806281347]}"
171,Суши WoK,637384336,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, проспект Вернадского, дом 11/19",8,37.52916678031804,55.68886806281346,"{type=Point, coordinates=[37.529166780318036, 55.68886806281347]}"
172,Аморе,637384376,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, проспект Вернадского, дом 11/19",10,37.52916678031804,55.68886806281346,"{type=Point, coordinates=[37.529166780318036, 55.68886806281347]}"
173,Шоколад,637384383,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, проспект Вернадского, дом 11/19",50,37.529623,55.689188,"{type=Point, coordinates=[37.529623, 55.689188]}"
175,Кафе 35,637384513,кафе,Юго-Западный административный округ,Ломоносовский район,"город Москва, улица Кравченко, дом 24/35",40,37.513429,55.679914,"{type=Point, coordinates=[37.513429, 55.679914]}"
180,Кафе «Пекарня «Мюнгер»»,637384718,кафе,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 97, корпус 1",40,37.4909802590976,55.667448143043295,"{type=Point, coordinates=[37.4909802590976, 55.6674481430433]}"
181,ГудБар,637384745,кафе,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 97, корпус 1",40,37.490658424956706,55.6674181883104,"{type=Point, coordinates=[37.4906584249567, 55.6674181883104]}"
183,Кафе «ТЕАТР НА ЮГО-ЗАПАДЕ»,637384823,кафе,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 125",20,37.481195591552,55.655568502010894,"{type=Point, coordinates=[37.481195591552, 55.6555685020109]}"
184,Угол,637384849,кафе,Северный административный округ,район Беговой,"город Москва, Верхняя улица, дом 3, корпус 2",71,37.5749800416635,55.776623502197296,"{type=Point, coordinates=[37.5749800416635, 55.7766235021973]}"
188,МАРИНА,637384980,кафе,Северо-Восточный административный округ,Ярославский район,"город Москва, улица Вешних Вод, дом 8, корпус 2",90,37.6997853853092,55.8595184059192,"{type=Point, coordinates=[37.6997853853092, 55.8595184059192]}"
189,Кафе-бар «Караоке MyzOn»,637385007,кафе,Восточный административный округ,район Вешняки,"город Москва, Вешняковская улица, дом 2",32,37.81995151285953,55.73756983446629,"{type=Point, coordinates=[37.81995151285954, 55.737569834466285]}"
194,Пицца Фабрика,637385206,кафе,Восточный административный округ,район Перово,"город Москва, 1-я Владимирская улица, дом 14",18,37.77497591168257,55.75700016661588,"{type=Point, coordinates=[37.77497591168257, 55.75700016661588]}"
200,Subway,637385485,кафе,Восточный административный округ,район Перово,"город Москва, 2-я Владимирская улица, дом 36",14,37.78354765696985,55.75099284776306,"{type=Point, coordinates=[37.78354765696985, 55.75099284776306]}"
202,Домино'с Пицца,637385610,кафе,Восточный административный округ,район Перово,"город Москва, 2-я Владимирская улица, дом 52, корпус 2",18,37.78670743715204,55.74617739715479,"{type=Point, coordinates=[37.78670743715204, 55.74617739715479]}"
203,Домино'с Пицца,637385641,кафе,Восточный административный округ,район Перово,"город Москва, 3-я Владимирская улица, дом 6",8,37.7847958491833,55.76216660564658,"{type=Point, coordinates=[37.784795849183304, 55.76216660564658]}"
209,Хинкальная,637385926,кафе,Юго-Западный административный округ,район Коньково,"город Москва, улица Академика Волгина, дом 29, корпус 1",80,37.5080353979794,55.64371359572547,"{type=Point, coordinates=[37.5080353979794, 55.64371359572547]}"
211,Кафе «Якитория»,637386051,кафе,Центральный административный округ,Таганский район,"город Москва, Волгоградский проспект, дом 15",158,37.6770438528807,55.7294040645839,"{type=Point, coordinates=[37.6770438528807, 55.7294040645839]}"
213,Кафе «Чебурекас»,637386099,кафе,Центральный административный округ,Таганский район,"город Москва, Волгоградский проспект, дом 17, строение 1",65,37.67999019489951,55.7293376078054,"{type=Point, coordinates=[37.6799901948995, 55.7293376078054]}"
220,Кружка,637386397,кафе,Северный административный округ,район Сокол,"город Москва, Волоколамское шоссе, дом 3",45,37.502665895190304,55.806947298940706,"{type=Point, coordinates=[37.5026658951903, 55.8069472989407]}"
221,ПРО кафе,637386399,кафе,Северный административный округ,район Сокол,"город Москва, Волоколамское шоссе, дом 13",48,37.495947741133904,55.80735118447009,"{type=Point, coordinates=[37.4959477411339, 55.8073511844701]}"
223,Чебуречная СССР,637386509,кафе,Северный административный округ,район Сокол,"город Москва, Волоколамское шоссе, дом 15/22",60,37.493651770217205,55.808756000433696,"{type=Point, coordinates=[37.4936517702172, 55.8087560004337]}"
226,IL PIZZAIOLO,637386696,кафе,Центральный административный округ,район Хамовники,"город Москва, улица Волхонка, дом 6",50,37.608625413487005,55.7485492763152,"{type=Point, coordinates=[37.608625413487, 55.7485492763152]}"
227,Профит,637386713,кафе,Центральный административный округ,район Хамовники,"город Москва, улица Волхонка, дом 7/6",40,37.608238862049696,55.7473126410773,"{type=Point, coordinates=[37.6082388620497, 55.7473126410773]}"
229,Эко-Няма,637386767,кафе,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 13/14, строение 3",8,37.666471861464196,55.73933189108671,"{type=Point, coordinates=[37.6664718614642, 55.7393318910867]}"
230,Кафе «Верона»,637386818,кафе,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 36, строение 1",55,37.661599,55.73436980362591,"{type=Point, coordinates=[37.661599, 55.7343698036259]}"
231,Французская пекарня,637386869,кафе,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 48",25,37.66385159529567,55.73259210007719,"{type=Point, coordinates=[37.66385159529566, 55.73259210007719]}"
232,Кафе «Subway»,637386896,кафе,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 48",42,37.6639183984826,55.7328233638176,"{type=Point, coordinates=[37.6639183984826, 55.7328233638176]}"
233,Тирольские пироги,637386922,кафе,Центральный административный округ,Таганский район,"город Москва, Воронцовская улица, дом 48",30,37.66385159529567,55.73259210007719,"{type=Point, coordinates=[37.66385159529566, 55.73259210007719]}"
234,ООО «ТЕАТРО»,637386933,кафе,Центральный административный округ,Тверской район,"город Москва, Воротниковский переулок, дом 11, строение 1",35,37.601475375411,55.7703887962695,"{type=Point, coordinates=[37.601475375411, 55.7703887962695]}"
235,Ресторан «Балзи Росси»,637386976,кафе,Центральный административный округ,Пресненский район,"город Москва, Кудринская площадь, дом 1",100,37.5810151367724,55.759338181713694,"{type=Point, coordinates=[37.5810151367724, 55.7593381817137]}"
236,Кофе Хаус,637387030,кафе,Центральный административный округ,Пресненский район,"город Москва, Кудринская площадь, дом 1",70,37.5807967411105,55.7596478207301,"{type=Point, coordinates=[37.5807967411105, 55.7596478207301]}"
237,Шоколадница,637387080,кафе,Центральный административный округ,Пресненский район,"город Москва, Кудринская площадь, дом 1",50,37.5810426354287,55.759556188202495,"{type=Point, coordinates=[37.5810426354287, 55.7595561882025]}"
238,Кафе «Кондитерская Олега Ильина»,637387132,кафе,Центральный административный округ,Пресненский район,"город Москва, Кудринская площадь, дом 1",45,37.58082940186447,55.75914810521364,"{type=Point, coordinates=[37.58082940186447, 55.75914810521364]}"
240,Хинкала,637387290,кафе,Северный административный округ,район Аэропорт,"город Москва, улица 8 Марта, дом 15",48,37.54984404907329,55.80505694468031,"{type=Point, coordinates=[37.5498440490733, 55.8050569446803]}"
