,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
69,Паб «ШемроК»,637379578,бар,Юго-Западный административный округ,район Зюзино,"город Москва, Балаклавский проспект, дом 54",30,37.567360345519525,55.64960384473913,"{type=Point, coordinates=[37.56736034551953, 55.64960384473913]}"
88,Кафе Бар Бульвар,637380564,бар,Северный административный округ,Бескудниковский район,"город Москва, Бескудниковский бульвар, дом 40, корпус 3",60,37.551406851302794,55.8738792716378,"{type=Point, coordinates=[37.5514068513028, 55.8738792716378]}"
95,НООКАН,637380810,бар,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 10, корпус 1",45,37.4954516902978,55.792869156338895,"{type=Point, coordinates=[37.4954516902978, 55.7928691563389]}"
182,Бар «Фитнес-бар»,637384796,бар,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 103, корпус 1",24,37.486189905729695,55.66514943159871,"{type=Point, coordinates=[37.4861899057297, 55.6651494315987]}"
186,БАР В ФИТНЕС КЛУБЕ,637384902,бар,Центральный административный округ,район Хамовники,"город Москва, Глазовский переулок, дом 5",4,37.5874647117225,55.7437860579185,"{type=Point, coordinates=[37.5874647117225, 55.7437860579185]}"
215,Loft 17,637386186,бар,Центральный административный округ,Таганский район,"город Москва, Волгоградский проспект, дом 17",55,37.67865335744428,55.72874106616099,"{type=Point, coordinates=[37.678653357444276, 55.72874106616099]}"
224,Английский паб Букингем,637386555,бар,Северный административный округ,район Сокол,"город Москва, Волоколамское шоссе, дом 15/22",45,37.4944730388843,55.8083656113848,"{type=Point, coordinates=[37.4944730388843, 55.8083656113848]}"
239,Клуб «Высотка»,637387133,бар,Центральный административный округ,Пресненский район,"город Москва, Кудринская площадь, дом 1",80,37.58082940186447,55.75914810521364,"{type=Point, coordinates=[37.58082940186447, 55.75914810521364]}"
260,Craft RePUBlic,637388153,бар,Центральный административный округ,Тверской район,"город Москва, Малый Гнездниковский переулок, дом 9, строение 7",38,37.60660720763094,55.76284658353207,"{type=Point, coordinates=[37.60660720763094, 55.76284658353206]}"
269,Голову с плеч,637388497,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 12, строение 1",20,37.607886408427845,55.76340440639177,"{type=Point, coordinates=[37.607886408427845, 55.76340440639177]}"
274,Howards Loves Craft,637388706,бар,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 15",35,37.60792869285984,55.76230136309129,"{type=Point, coordinates=[37.60792869285984, 55.76230136309129]}"
312,Мохнатый шмель,637390127,бар,Центральный административный округ,Красносельский район,"город Москва, Даев переулок, дом 2",36,37.63427029105289,55.770349389433285,"{type=Point, coordinates=[37.63427029105289, 55.770349389433285]}"
316,Бильярдный клуб «Лига»,637390543,бар,Южный административный округ,район Зябликово,"город Москва, улица Мусы Джалиля, дом 4, корпус 6",50,37.74071441174015,55.628703838390464,"{type=Point, coordinates=[37.74071441174014, 55.628703838390464]}"
332,ДЕЙЛИН,637391065,бар,Северный административный округ,Тимирязевский район,"город Москва, Дмитровское шоссе, дом 48, корпус 1",20,37.5703468547877,55.845049588958304,"{type=Point, coordinates=[37.5703468547877, 55.8450495889583]}"
346,Юнона,637391713,бар,Северный административный округ,район Сокол,"город Москва, Дубосековская улица, дом 7",30,37.49779217396858,55.81117348849495,"{type=Point, coordinates=[37.49779217396858, 55.81117348849495]}"
371,Пенная галерея,637392863,бар,Восточный административный округ,район Перово,"город Москва, Зелёный проспект, дом 6, корпус 2",20,37.774937054224154,55.74800065764336,"{type=Point, coordinates=[37.77493705422415, 55.74800065764336]}"
395,Россо энд Бьянко,637394080,бар,Центральный административный округ,Тверской район,"город Москва, Долгоруковская улица, дом 5",32,37.6029818012329,55.772936533386115,"{type=Point, coordinates=[37.60298180123291, 55.772936533386115]}"
400,Бар и бильярд «Стопка»,637394240,бар,Южный административный округ,район Царицыно,"город Москва, Кантемировская улица, дом 17, корпус 1",20,37.669892299503935,55.63682394172504,"{type=Point, coordinates=[37.66989229950394, 55.63682394172504]}"
425,Beer Gik,637395432,бар,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 22, строение 1",10,37.63441107333824,55.7620712031242,"{type=Point, coordinates=[37.634411073338235, 55.7620712031242]}"
428,Пробка Гриль,637395564,бар,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 24/7, строение 1",120,37.635630799561525,55.76248802260349,"{type=Point, coordinates=[37.63563079956152, 55.7624880226035]}"
430,TEMPO DI PASTA,637395643,бар,Центральный административный округ,Басманный район,"город Москва, Мясницкая улица, дом 24/7, строение 1",90,37.635593,55.762444,"{type=Point, coordinates=[37.635593, 55.762444]}"
446,ПИВНОЙ БАР ЭЛЕФАНТ,637396384,бар,Центральный административный округ,Тверской район,"город Москва, 2-й Колобовский переулок, дом 12",55,37.6162143439575,55.7693501446096,"{type=Point, coordinates=[37.6162143439575, 55.7693501446096]}"
453,Клуб Фитиль,637396699,бар,Центральный административный округ,район Хамовники,"город Москва, Фрунзенская набережная, дом 12",52,37.593859129267,55.7317840032865,"{type=Point, coordinates=[37.593859129267, 55.7317840032865]}"
467,La SPEZIA,637397209,бар,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 30",50,37.5789406524716,55.7255041272064,"{type=Point, coordinates=[37.5789406524716, 55.7255041272064]}"
499,Бар «PivBar»,637398485,бар,Центральный административный округ,Пресненский район,"город Москва, улица Красная Пресня, дом 29",40,37.56405292910485,55.762255596411954,"{type=Point, coordinates=[37.564052929104854, 55.762255596411954]}"
529,Макс бар,637400089,бар,Центральный административный округ,Басманный район,"город Москва, Кривоколенный переулок, дом 10, строение 2",45,37.635033621779485,55.76134766951008,"{type=Point, coordinates=[37.63503362177948, 55.76134766951008]}"
541,ДИОРАМА БАР,637400771,бар,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 2/1, корпус 1А",3,37.56413357353136,55.751572945951004,"{type=Point, coordinates=[37.56413357353136, 55.751572945951]}"
543,ТАМАНИ,637400846,бар,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 2/1, корпус 1А",75,37.56587075249409,55.750931835390496,"{type=Point, coordinates=[37.5658707524941, 55.7509318353905]}"
576,Cure Bar,637402048,бар,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 66",70,37.525438454165275,55.8028872874896,"{type=Point, coordinates=[37.52543845416527, 55.802887287489604]}"
629,ЛЕ СПА,637408909,бар,Центральный административный округ,Тверской район,"город Москва, Лесная улица, дом 10-16",12,37.589428,55.778623,"{type=Point, coordinates=[37.589428, 55.778623]}"
630,Hudson Bar,637409010,бар,Центральный административный округ,Тверской район,"город Москва, Лесная улица, дом 20, строение 1",120,37.5920094056837,55.78044984130314,"{type=Point, coordinates=[37.592009405683704, 55.78044984130314]}"
652,Глав Пив Маг,637410047,бар,Центральный административный округ,Басманный район,"город Москва, улица Макаренко, дом 2/21, строение 1",40,37.64691670791892,55.760578258669085,"{type=Point, coordinates=[37.64691670791892, 55.760578258669085]}"
653,Beermood,637410049,бар,Центральный административный округ,Басманный район,"город Москва, улица Макаренко, дом 2/21, строение 1",45,37.64691670791892,55.760578258669085,"{type=Point, coordinates=[37.64691670791892, 55.760578258669085]}"
714,Кальянная Хука Хауз,637412769,бар,Центральный административный округ,Мещанский район,"город Москва, проспект Мира, дом 70",20,37.635263394830204,55.78816119512844,"{type=Point, coordinates=[37.6352633948302, 55.78816119512844]}"
717,Бар «Джонни Грин Паб»,637412971,бар,Северо-Восточный административный округ,Останкинский район,"город Москва, проспект Мира, дом 91, корпус 1",50,37.63571,55.805574999999905,"{type=Point, coordinates=[37.63571, 55.8055749999999]}"
718,Бар «МИР БИЛЬЯРДА»,637412973,бар,Северо-Восточный административный округ,Останкинский район,"город Москва, проспект Мира, дом 91, корпус 3",70,37.6358375432528,55.8071860910442,"{type=Point, coordinates=[37.6358375432528, 55.8071860910442]}"
752,Москальян,637414458,бар,Центральный административный округ,район Арбат,"город Москва, улица Большая Молчановка, дом 15/12",20,37.59302660882356,55.753024103438015,"{type=Point, coordinates=[37.59302660882356, 55.75302410343802]}"
758,Бар«Пивная Библиотека»,637414672,бар,Южный административный округ,Даниловский район,"город Москва, Мытная улица, дом 58",40,37.61968940287846,55.71532573591788,"{type=Point, coordinates=[37.61968940287846, 55.71532573591788]}"
778,Антикварный Boutique & Bar,637415733,бар,Центральный административный округ,Мещанский район,"город Москва, Звонарский переулок, дом 5",55,37.62194766791578,55.76469344591927,"{type=Point, coordinates=[37.62194766791578, 55.76469344591927]}"
779,Union Jack,637415735,бар,Центральный административный округ,Мещанский район,"город Москва, Нижний Кисельный переулок, дом 3, строение 1",30,37.62158794623811,55.76536695677397,"{type=Point, coordinates=[37.62158794623811, 55.765366956773974]}"
780,Бар «Брюс»,637415737,бар,Центральный административный округ,Пресненский район,"город Москва, Брюсов переулок, дом 2/14, строение 1",40,37.6061096999851,55.7578850503563,"{type=Point, coordinates=[37.6061096999851, 55.7578850503563]}"
804,Марсала,637416957,бар,Центральный административный округ,Басманный район,"город Москва, Новорязанская улица, дом 38",50,37.67020061657801,55.771154341306655,"{type=Point, coordinates=[37.67020061657801, 55.77115434130666]}"
902,Sweet Smoke,637421397,бар,Центральный административный округ,Тверской район,"город Москва, улица Петровка, дом 17, строение 3",30,37.61455126401661,55.76382907474604,"{type=Point, coordinates=[37.61455126401662, 55.763829074746035]}"
941,Салли о Брайенс,637423385,бар,Центральный административный округ,район Якиманка,"город Москва, улица Большая Полянка, дом 1/3",46,37.61653540906919,55.7417244738958,"{type=Point, coordinates=[37.6165354090692, 55.7417244738958]}"
952,Lock Stock,637423896,бар,Восточный административный округ,район Преображенское,"город Москва, Преображенская улица, дом 2",70,37.70583361604999,55.7944963638262,"{type=Point, coordinates=[37.70583361605, 55.7944963638262]}"
1006,Пивной бар Парка,637426177,бар,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 22, строение 1",45,37.62828922723954,55.741509472231485,"{type=Point, coordinates=[37.62828922723954, 55.741509472231485]}"
1008,Бар-буфет Николай,637426309,бар,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 53/18, строение 1",43,37.62797980469012,55.734806090826886,"{type=Point, coordinates=[37.62797980469012, 55.73480609082689]}"
1040,Винный базар «Корка»,637427663,бар,Центральный административный округ,Пресненский район,"город Москва, Большая Садовая улица, дом 1",20,37.59067249907372,55.76636304533472,"{type=Point, coordinates=[37.59067249907372, 55.766363045334714]}"
1047,LAWSON BAR,637427926,бар,Центральный административный округ,Тверской район,"город Москва, Садовая-Каретная улица, дом 24/7",9,37.61173639214247,55.77298423464731,"{type=Point, coordinates=[37.61173639214247, 55.77298423464731]}"
1053,"Бельгийская брассери 0,33",637428192,бар,Центральный административный округ,Красносельский район,"город Москва, Садовая-Спасская улица, дом 17/2",120,37.646768,55.769859,"{type=Point, coordinates=[37.646768, 55.769859]}"
1054,Lacky Ducks bar,637428239,бар,Центральный административный округ,Красносельский район,"город Москва, Садовая-Спасская улица, дом 19, корпус 2",30,37.648208,55.769948,"{type=Point, coordinates=[37.648208, 55.769948]}"
1116,Barbecue Beer Bar,637431242,бар,Центральный административный округ,Красносельский район,"город Москва, улица Сретенка, дом 26/1",45,37.63273915242457,55.77032031543168,"{type=Point, coordinates=[37.63273915242457, 55.77032031543168]}"
1118,I Like Craft,637431322,бар,Центральный административный округ,Красносельский район,"город Москва, Сретенский бульвар, дом 7",32,37.63428493860122,55.76679517564756,"{type=Point, coordinates=[37.634284938601226, 55.76679517564756]}"
1125,Бар «Wisky room»,637431589,бар,Центральный административный округ,Пресненский район,"город Москва, Леонтьевский переулок, дом 8, строение 1",26,37.60322876442527,55.75910792118481,"{type=Point, coordinates=[37.60322876442526, 55.75910792118481]}"
1134,Бирмаркет,637431993,бар,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",20,37.60845020085444,55.76520616538486,"{type=Point, coordinates=[37.608450200854435, 55.76520616538486]}"
1136,Хукан,637432116,бар,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",48,37.608259561630966,55.765017184374415,"{type=Point, coordinates=[37.60825956163097, 55.76501718437442]}"
1137,Север,637432119,бар,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",48,37.608259561630966,55.765017184374415,"{type=Point, coordinates=[37.60825956163097, 55.76501718437442]}"
1139,Крафт Стейшн,637432178,бар,Центральный административный округ,Тверской район,"город Москва, Страстной бульвар, дом 4, строение 3",30,37.60845020085444,55.76520616538486,"{type=Point, coordinates=[37.608450200854435, 55.76520616538486]}"
1152,Тбилисо,637432784,бар,Северо-Восточный административный округ,район Северное Медведково,"город Москва, Студёный проезд, дом 36",80,37.67154815700001,55.89257155400003,"{type=Point, coordinates=[37.67154815700002, 55.89257155400003]}"
1176,69 pints,637433821,бар,Северо-Западный административный округ,район Южное Тушино,"город Москва, Сходненская улица, дом 31",8,37.438839716346365,55.84745054636242,"{type=Point, coordinates=[37.43883971634636, 55.847450546362424]}"
1187,Паб Гастро Моментс,637434402,бар,Центральный административный округ,район Замоскворечье,"город Москва, Татарская улица, дом 7, строение 1",18,37.63883872319504,55.733674913178845,"{type=Point, coordinates=[37.638838723195036, 55.73367491317884]}"
1197,Винный бар 13,637434800,бар,Центральный административный округ,Тверской район,"город Москва, 4-я Тверская-Ямская улица, дом 13",36,37.59698664260889,55.77226036939059,"{type=Point, coordinates=[37.59698664260889, 55.77226036939059]}"
1222,Пиво,637435976,бар,Северо-Западный административный округ,район Южное Тушино,"город Москва, Туристская улица, дом 1",10,37.4235602842405,55.84468516419711,"{type=Point, coordinates=[37.4235602842405, 55.8446851641971]}"
1228,Кафе «Mr. Ambar»,637436284,бар,Северо-Западный административный округ,район Покровское-Стрешнево,"город Москва, Вишнёвая улица, дом 2/14",20,37.446748010604594,55.82723405542034,"{type=Point, coordinates=[37.446748010604594, 55.82723405542034]}"
1275,КАФЕ БАР-КАРАОКЕ,637438190,бар,Центральный административный округ,район Хамовники,"город Москва, Фрунзенская набережная, дом 14",25,37.59318485761936,55.73091404377536,"{type=Point, coordinates=[37.59318485761937, 55.73091404377535]}"
1303,Джон Донн,637439235,бар,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 15",35,37.636763714416,55.7578609022623,"{type=Point, coordinates=[37.636763714416, 55.7578609022623]}"
1305,Хлеб и Вино,637439238,бар,Центральный административный округ,Басманный район,"город Москва, улица Маросейка, дом 15",54,37.6368584852073,55.757956181695306,"{type=Point, coordinates=[37.6368584852073, 55.75795618169531]}"
1324,Кафе-бар Проточный,637440005,бар,Центральный административный округ,район Арбат,"город Москва, Новинский бульвар, дом 1/2",30,37.582406638814724,55.75062356372364,"{type=Point, coordinates=[37.58240663881473, 55.75062356372364]}"
1341,19bar Atmosphere,637440668,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 19",90,37.64626895463978,55.759822942638756,"{type=Point, coordinates=[37.64626895463979, 55.75982294263876]}"
1348,Румор,637440856,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 1",64,37.647079433889886,55.759798843276215,"{type=Point, coordinates=[37.64707943388989, 55.759798843276215]}"
1349,Диссидент,637440869,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 21-23/25, строение 4",50,37.6471170412122,55.7601428309578,"{type=Point, coordinates=[37.6471170412122, 55.7601428309578]}"
1354,Veladora. Tacos y Tragos,637441113,бар,Центральный административный округ,Басманный район,"город Москва, улица Покровка, дом 2/1, строение 1",45,37.63949697848996,55.75819203486044,"{type=Point, coordinates=[37.63949697848996, 55.758192034860436]}"
1371,КрафтМен,637462687,бар,Центральный административный округ,Басманный район,"город Москва, Чистопрудный бульвар, дом 10, строение 1",35,37.64213248698919,55.762243049266765,"{type=Point, coordinates=[37.64213248698919, 55.76224304926677]}"
1408,Хуторок,637464297,бар,Юго-Восточный административный округ,район Печатники,"город Москва, Шоссейная улица, дом 31, корпус 2",9,37.72458652136617,55.680339873254816,"{type=Point, coordinates=[37.72458652136617, 55.68033987325482]}"
1418,Пиво-воды,637464621,бар,Восточный административный округ,район Гольяново,"город Москва, Щёлковское шоссе, дом 85, корпус 1",22,37.81639696743121,55.81209777643196,"{type=Point, coordinates=[37.81639696743121, 55.812097776431955]}"
1439,БАР ПРИ «ДВОРЦЕ БРАКОСОЧЕТАНИЯ»,637465643,бар,Юго-Восточный административный округ,район Текстильщики,"город Москва, улица Юных Ленинцев, дом 35, корпус 1",15,37.745892070395,55.7004609378491,"{type=Point, coordinates=[37.745892070395, 55.7004609378491]}"
1443,Бар при сауне,637465776,бар,Южный административный округ,район Чертаново Южное,"город Москва, улица Академика Янгеля, дом 14, корпус 7",10,37.58100749394276,55.602394354256234,"{type=Point, coordinates=[37.58100749394276, 55.60239435425623]}"
1494,Бар «ДЖАНГО»,637467908,бар,Зеленоградский административный округ,район Крюково,"город Москва, город Зеленоград, корпус 1456",50,37.160116,55.984565,"{type=Point, coordinates=[37.160116, 55.984565]}"
1522,Бар,637468907,бар,Западный административный округ,район Кунцево,"город Москва, Рублёвское шоссе, дом 20, корпус 1",15,37.429826610027085,55.74241104265012,"{type=Point, coordinates=[37.429826610027085, 55.74241104265012]}"
1528,КАТЕХИ,637469228,бар,Юго-Восточный административный округ,район Выхино-Жулебино,"город Москва, улица Генерала Кузнецова, дом 12",25,37.858866677093296,55.69059514694692,"{type=Point, coordinates=[37.8588666770933, 55.69059514694692]}"
1543,Rainbow Pub,637469873,бар,Восточный административный округ,район Сокольники,"город Москва, Сокольническая площадь, дом 4, корпус 1-2",40,37.678029,55.789406,"{type=Point, coordinates=[37.678029, 55.789406]}"
1564,Ночной клуб «ZALL»,637471068,бар,Юго-Восточный административный округ,район Марьино,"город Москва, Братиславская улица, дом 29, корпус 1",150,37.766582630737204,55.6535589042769,"{type=Point, coordinates=[37.7665826307372, 55.6535589042769]}"
1578,Бар «Кружка»,637472070,бар,Юго-Восточный административный округ,район Марьино,"город Москва, Люблинская улица, дом 163/1",65,37.7446135610709,55.6512592263001,"{type=Point, coordinates=[37.7446135610709, 55.6512592263001]}"
1585,Кальян-Бар «Бедуин»,637474408,бар,Юго-Восточный административный округ,район Марьино,"город Москва, улица Верхние Поля, дом 36, корпус 1",70,37.76400003388601,55.66822242634198,"{type=Point, coordinates=[37.76400003388602, 55.66822242634198]}"
1591,Караоке клуб FIVE,637474704,бар,Юго-Восточный административный округ,район Марьино,"город Москва, улица Перерва, дом 58",55,37.7605668747202,55.6628177070732,"{type=Point, coordinates=[37.7605668747202, 55.6628177070732]}"
1597,ФИТНЕС-БАР «WORLD CLASS»,637475000,бар,Юго-Западный административный округ,Обручевский район,"город Москва, улица Архитектора Власова, дом 22",25,37.54264982092611,55.66953971076457,"{type=Point, coordinates=[37.54264982092611, 55.66953971076457]}"
1605,Чашка,637475324,бар,Юго-Западный административный округ,район Южное Бутово,"город Москва, улица Академика Семёнова, дом 3",40,37.51043897775098,55.543607552114636,"{type=Point, coordinates=[37.51043897775098, 55.54360755211464]}"
1615,Тоже Паб,637475619,бар,Центральный административный округ,район Замоскворечье,"город Москва, Валовая улица, дом 21, корпус 125",44,37.63078820953351,55.73004934095951,"{type=Point, coordinates=[37.630788209533506, 55.73004934095951]}"
1629,Элемент,637476194,бар,Западный административный округ,район Очаково-Матвеевское,"город Москва, Нежинская улица, дом 9, корпус 1",20,37.47446017713192,55.71089250341057,"{type=Point, coordinates=[37.474460177131924, 55.71089250341058]}"
1643,Улисс Паб,637476697,бар,Центральный административный округ,район Арбат,"город Москва, Кривоарбатский переулок, дом 16/22",100,37.58840008395197,55.74770240039494,"{type=Point, coordinates=[37.58840008395197, 55.74770240039494]}"
1672,Антикафе «SHELTER»,637477961,бар,Центральный административный округ,Тверской район,"город Москва, Селезнёвская улица, дом 4",25,37.6041225412427,55.77973774935885,"{type=Point, coordinates=[37.6041225412427, 55.77973774935885]}"
1691,Кафе «BENDER»,637478742,бар,Южный административный округ,район Чертаново Северное,"город Москва, Чертановская улица, дом 1В, корпус 1",32,37.60788705216191,55.6393934600577,"{type=Point, coordinates=[37.6078870521619, 55.6393934600577]}"
1696,ПивоРыба,637478935,бар,Восточный административный округ,район Новокосино,"город Москва, Новокосинская улица, дом 11, корпус 2",30,37.85301755176253,55.734413757626506,"{type=Point, coordinates=[37.85301755176253, 55.734413757626506]}"
1702,БАРЫ В ФИТНЕС КЛУБЕ «ДОКТОР ЛОДЕР»,637479217,бар,Центральный административный округ,район Хамовники,"город Москва, улица Остоженка, дом 25",8,37.5978502260274,55.7399992935488,"{type=Point, coordinates=[37.5978502260274, 55.7399992935488]}"
1707,Бобби Даззлер,637479463,бар,Центральный административный округ,Красносельский район,"город Москва, Луков переулок, дом 10",50,37.635279811139085,55.767803645532176,"{type=Point, coordinates=[37.635279811139085, 55.767803645532176]}"
1722,Ресторан «Практика By Darvin»,637480035,бар,Центральный административный округ,Пресненский район,"город Москва, Большая Грузинская улица, дом 37, строение 2",45,37.58084598399466,55.769445718611486,"{type=Point, coordinates=[37.580845983994664, 55.76944571861149]}"
1750,Пивоварня Шварцкайзер,637481478,бар,Восточный административный округ,район Перово,"город Москва, Перовская улица, дом 16",30,37.763507102429124,55.746683428494535,"{type=Point, coordinates=[37.76350710242913, 55.746683428494535]}"
1764,Блонд-Брюн,637482174,бар,Юго-Восточный административный округ,Южнопортовый район,"город Москва, 1-я улица Машиностроения, дом 10",35,37.670914,55.714191,"{type=Point, coordinates=[37.670914, 55.714191]}"
1771,ФИТНЕС-БАР «WELLNES PARK»,637482619,бар,Юго-Западный административный округ,Обручевский район,"город Москва, улица Воронцовские Пруды, дом 3",13,37.53678356072746,55.6636024790487,"{type=Point, coordinates=[37.536783560727464, 55.6636024790487]}"
1775,КилФиш Бар,637482805,бар,Юго-Западный административный округ,район Коньково,"город Москва, Профсоюзная улица, дом 104",80,37.52353803149753,55.641761436811535,"{type=Point, coordinates=[37.52353803149753, 55.641761436811535]}"
1814,БАР «ГРИН ХЭТ»,637484198,бар,Западный административный округ,район Раменки,"город Москва, Мичуринский проспект, дом 16",48,37.506649850454174,55.70282900041373,"{type=Point, coordinates=[37.506649850454174, 55.70282900041373]}"
1839,Dead Rabbit Pub,637484295,бар,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, проспект Маршала Жукова, дом 59",30,37.457897448030494,55.77774601442752,"{type=Point, coordinates=[37.4578974480305, 55.777746014427514]}"
1848,Бильярд седьмая луза,637484317,бар,Северо-Западный административный округ,район Куркино,"город Москва, Соколово-Мещерская улица, дом 16/114",25,37.389700176456444,55.89739404319791,"{type=Point, coordinates=[37.38970017645644, 55.89739404319791]}"
1849,Пивная фон Вакано,637484319,бар,Северо-Западный административный округ,район Куркино,"город Москва, Родионовская улица, дом 10, корпус 1",25,37.390283922713024,55.89560051999616,"{type=Point, coordinates=[37.390283922713024, 55.89560051999616]}"
1884,Бар «ПОПКОРН»,637486045,бар,Южный административный округ,район Чертаново Северное,"город Москва, микрорайон Северное Чертаново, дом 1А",0,37.59835146247136,55.636217533223856,"{type=Point, coordinates=[37.59835146247137, 55.636217533223856]}"
1890,Магазин-Бар «Бирстон»,637486360,бар,Южный административный округ,район Нагатино-Садовники,"город Москва, 1-й Нагатинский проезд, дом 11, корпус 2",19,37.635344,55.677409,"{type=Point, coordinates=[37.635344, 55.677409]}"
1900,ГЕРОИ,637486811,бар,Центральный административный округ,Мещанский район,"город Москва, Трубная улица, дом 21",40,37.62516543027987,55.77061752247853,"{type=Point, coordinates=[37.62516543027987, 55.770617522478524]}"
1920,Лобби-бар «Аквамарин»,637487782,бар,Центральный административный округ,район Замоскворечье,"город Москва, Озерковская набережная, дом 26",120,37.63704658183745,55.73947534232062,"{type=Point, coordinates=[37.63704658183746, 55.73947534232062]}"
1932,Ирландский паб «Моллиc»,637488437,бар,Центральный административный округ,Красносельский район,"город Москва, Мясницкая улица, дом 13, строение 3",120,37.63442903731261,55.762592932213856,"{type=Point, coordinates=[37.634429037312614, 55.76259293221386]}"
1963,WOODWOOD PIZZA &BURGERS,637489963,бар,Троицкий административный округ,поселение Краснопахорское,"город Москва, поселение Краснопахорское, село Красная Пахра, дом 2",35,37.27488688883909,55.43022292556103,"{type=Point, coordinates=[37.27488688883909, 55.430222925561026]}"
1971,Пивбар у бобра,637490234,бар,Новомосковский административный округ,поселение Сосенское,"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 5, корпус 1",20,37.491557,55.569647,"{type=Point, coordinates=[37.491557, 55.569647]}"
1985,Бир Лофт,637490809,бар,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, улица Мнёвники, дом 23",50,37.480288,55.773838,"{type=Point, coordinates=[37.480288, 55.773838]}"
2013,Кальянная Mr. Mishka,637491912,бар,Центральный административный округ,Мещанский район,"город Москва, улица Сретенка, дом 27, строение 1",30,37.63211179516557,55.77131093188946,"{type=Point, coordinates=[37.63211179516557, 55.77131093188946]}"
2033,Арт-кальянная Shishasity,637492810,бар,Центральный административный округ,Мещанский район,"город Москва, Колокольников переулок, дом 22, строение 5",30,37.62929946588471,55.767909992260485,"{type=Point, coordinates=[37.629299465884706, 55.767909992260485]}"
2035,Бостон Пати Паб,637492887,бар,Центральный административный округ,Мещанский район,"город Москва, улица Рождественка, дом 6/9/20, строение 1",45,37.624017857177,55.7616278239403,"{type=Point, coordinates=[37.624017857177, 55.7616278239403]}"
2037,Рюмочная,637492948,бар,Центральный административный округ,Мещанский район,"город Москва, улица Рождественка, дом 6/9/20, строение 1",65,37.62380624834166,55.76143024851845,"{type=Point, coordinates=[37.62380624834166, 55.761430248518444]}"
2044,Бюргер,637493256,бар,Центральный административный округ,Красносельский район,"город Москва, Докучаев переулок, дом 6, строение 2",60,37.64396282251997,55.77347042270459,"{type=Point, coordinates=[37.643962822519974, 55.77347042270459]}"
2062,Буфет,637493818,бар,Центральный административный округ,Пресненский район,"город Москва, Большая Никитская улица, дом 19/13, строение 1",26,37.605371140105696,55.756786297005,"{type=Point, coordinates=[37.6053711401057, 55.756786297005]}"
2123,Винный кофейный бар 45,637495269,бар,Центральный административный округ,район Хамовники,"город Москва, Гоголевский бульвар, дом 17, строение 1",20,37.59901286837104,55.74677739389897,"{type=Point, coordinates=[37.599012868371034, 55.74677739389897]}"
2138,Попкорн Бар,637495605,бар,Центральный административный округ,район Замоскворечье,"город Москва, улица Бахрушина, дом 25",5,37.637379772106826,55.73299394036555,"{type=Point, coordinates=[37.637379772106826, 55.73299394036555]}"
2143,бар «Центральный»,637495712,бар,Центральный административный округ,район Замоскворечье,"город Москва, улица Бахрушина, дом 25",30,37.63741254945084,55.73296879080142,"{type=Point, coordinates=[37.637412549450836, 55.73296879080142]}"
2144,Бар ЛОББИ гостиницы Балчуг,637495714,бар,Центральный административный округ,район Замоскворечье,"город Москва, улица Балчуг, дом 1",50,37.62587647202258,55.74823485259546,"{type=Point, coordinates=[37.62587647202258, 55.748234852595466]}"
2153,Бар,637495928,бар,Центральный административный округ,район Замоскворечье,"город Москва, Кожевническая улица, дом 15, строение 1",35,37.64881779387187,55.72910366207456,"{type=Point, coordinates=[37.64881779387187, 55.729103662074564]}"
2180,BottomsUp,637496791,бар,Центральный административный округ,район Замоскворечье,"город Москва, Пятницкая улица, дом 29",50,37.629009278606325,55.740925007415925,"{type=Point, coordinates=[37.62900927860632, 55.74092500741592]}"
2184,Будвайзер Бар,637496899,бар,Центральный административный округ,район Замоскворечье,"город Москва, Люсиновская улица, дом 9",80,37.62364916029496,55.728439050296394,"{type=Point, coordinates=[37.62364916029496, 55.728439050296394]}"
