,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
18,Тануки,637377206,ресторан,Северный административный округ,район Коптево,"город Москва, Большая Академическая улица, дом 65",160,37.54761,55.840266,"{type=Point, coordinates=[37.54761, 55.840266]}"
31,Готика,637377794,ресторан,Северный административный округ,Дмитровский район,"город Москва, Ангарская улица, дом 39",65,37.524521570801696,55.879112362577104,"{type=Point, coordinates=[37.5245215708017, 55.8791123625771]}"
37,Месопотамия,637378082,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 4, строение 1",50,37.59845548770145,55.75201590992224,"{type=Point, coordinates=[37.59845548770146, 55.75201590992224]}"
40,TAJJ MAHAL,637378210,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 6/2",100,37.597569559758966,55.75202381407097,"{type=Point, coordinates=[37.597569559758966, 55.75202381407097]}"
47,IL Pizzaiolo,637378607,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 31",70,37.59279877035469,55.749653840749914,"{type=Point, coordinates=[37.59279877035469, 55.74965384074991]}"
51,Эрик Рыжий,637378788,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 36/2, строение 1",30,37.5888682527611,55.74883711556409,"{type=Point, coordinates=[37.5888682527611, 55.7488371155641]}"
55,ВОСТОЧНЫЙ КВАРТАЛ,637378895,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 45/24",90,37.5881406293922,55.748109888093296,"{type=Point, coordinates=[37.5881406293922, 55.7481098880933]}"
56,ПОЧТМЕЙСТЕР,637378921,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 47/23",30,37.58755925940361,55.74799700957472,"{type=Point, coordinates=[37.587559259403605, 55.74799700957472]}"
57,БОСФОР,637378925,ресторан,Центральный административный округ,район Арбат,"город Москва, улица Арбат, дом 47/23",78,37.58755925940361,55.74799700957472,"{type=Point, coordinates=[37.587559259403605, 55.74799700957472]}"
58,Мастер,637379078,ресторан,Западный административный округ,район Фили-Давыдково,"город Москва, улица Артамонова, дом 7",20,37.459335892551046,55.71909258788646,"{type=Point, coordinates=[37.459335892551046, 55.71909258788646]}"
68,ТАНУКИ,637379577,ресторан,Юго-Западный административный округ,район Зюзино,"город Москва, Балаклавский проспект, дом 48, корпус 1",96,37.5721332059936,55.6482135986494,"{type=Point, coordinates=[37.5721332059936, 55.6482135986494]}"
70,ХуанХэ,637379707,ресторан,Северный административный округ,район Аэропорт,"город Москва, 1-й Балтийский переулок, дом 3/25",60,37.5187626110118,55.810537571792096,"{type=Point, coordinates=[37.5187626110118, 55.8105375717921]}"
81,Розмарин,637380207,ресторан,Северный административный округ,район Беговой,"город Москва, Беговая улица, дом 28",80,37.5606759676678,55.7814827124128,"{type=Point, coordinates=[37.5606759676678, 55.7814827124128]}"
82,АЗЕРБАЙДЖАН,637380255,ресторан,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, улица Демьяна Бедного, дом 4",180,37.486914061171504,55.769830485601204,"{type=Point, coordinates=[37.4869140611715, 55.7698304856012]}"
89,Вояж,637380599,ресторан,Северный административный округ,Бескудниковский район,"город Москва, Бескудниковский бульвар, дом 57, корпус 1",80,37.538326789741,55.872553383512496,"{type=Point, coordinates=[37.538326789741, 55.8725533835125]}"
101,РЕСТОРАН «ПРИМАВЕРА»,637381097,ресторан,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Бирюзова, дом 21",50,37.4903794752185,55.794729684502,"{type=Point, coordinates=[37.4903794752185, 55.794729684502]}"
121,Местечко,637381903,ресторан,Центральный административный округ,Тверской район,"город Москва, Большая Бронная улица, дом 27/4",45,37.60256453956346,55.764134959774346,"{type=Point, coordinates=[37.60256453956347, 55.764134959774346]}"
126,Ресторан «Humans seafood bar»,637382094,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 10, строение 1",70,37.59666362271272,55.7607277189359,"{type=Point, coordinates=[37.59666362271272, 55.7607277189359]}"
127,Ресторан «Голос»,637382144,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 10, строение 1",50,37.596685787493406,55.760724678878695,"{type=Point, coordinates=[37.596685787493406, 55.760724678878695]}"
130,Ресторан«Uilliams»,637382305,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 20А",49,37.595527433020095,55.76253327971369,"{type=Point, coordinates=[37.5955274330201, 55.7625332797137]}"
131,Ресторан «ДОННА КЛАРА»,637382357,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Бронная улица, дом 21/13, строение 1",48,37.5948783384392,55.7626358967093,"{type=Point, coordinates=[37.5948783384392, 55.7626358967093]}"
138,Чайхона №1,637382794,ресторан,Юго-Западный административный округ,район Коньково,"город Москва, улица Бутлерова, дом 22",159,37.534833557490444,55.64914335898365,"{type=Point, coordinates=[37.534833557490444, 55.64914335898365]}"
144,Панчо Пицца,637382987,ресторан,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 89",64,37.5813600050037,55.806054850085,"{type=Point, coordinates=[37.5813600050037, 55.806054850085]}"
145,KFC,637383039,ресторан,Северный административный округ,Савёловский район,"город Москва, Бутырская улица, дом 89",67,37.58139219151169,55.806054850085,"{type=Point, coordinates=[37.5813921915117, 55.806054850085]}"
147,IL Borgo,637383217,ресторан,Юго-Западный административный округ,Ломоносовский район,"город Москва, улица Вавилова, дом 81",42,37.547978,55.680713,"{type=Point, coordinates=[37.547978, 55.680713]}"
163,Чешский ресторан «ПРАЖЕЧКА»,637383853,ресторан,Северо-Западный административный округ,район Щукино,"город Москва, улица Маршала Василевского, дом 17",75,37.4621840940537,55.8089368743414,"{type=Point, coordinates=[37.4621840940537, 55.8089368743414]}"
166,ТАНУКИ,637384115,ресторан,Южный административный округ,Даниловский район,"город Москва, Велозаводская улица, дом 6",114,37.66494496568687,55.712287558023775,"{type=Point, coordinates=[37.66494496568687, 55.71228755802378]}"
167,Авлабар,637384167,ресторан,Южный административный округ,Даниловский район,"город Москва, Велозаводская улица, дом 6",40,37.66494496568687,55.712287558023775,"{type=Point, coordinates=[37.66494496568687, 55.71228755802378]}"
179,Панорама 93,637384692,ресторан,Западный административный округ,район Тропарёво-Никулино,"город Москва, проспект Вернадского, дом 93",60,37.4951202626655,55.6674110893323,"{type=Point, coordinates=[37.4951202626655, 55.6674110893323]}"
193,Гамбринус,637385165,ресторан,Восточный административный округ,район Перово,"город Москва, 1-я Владимирская улица, дом 9",50,37.77443279164496,55.75947587865381,"{type=Point, coordinates=[37.774432791644955, 55.75947587865381]}"
205,Тануки,637385741,ресторан,Восточный административный округ,район Перово,"город Москва, 3-я Владимирская улица, дом 29",100,37.7914091573784,55.7534053233054,"{type=Point, coordinates=[37.7914091573784, 55.7534053233054]}"
214,Кафе «Тануки»,637386135,ресторан,Центральный административный округ,Таганский район,"город Москва, Волгоградский проспект, дом 17",150,37.6793250070634,55.7285038812421,"{type=Point, coordinates=[37.6793250070634, 55.7285038812421]}"
245,Элит,637387552,ресторан,Восточный административный округ,район Сокольники,"город Москва, улица Гастелло, дом 37",98,37.6896997915322,55.7840558073774,"{type=Point, coordinates=[37.6896997915322, 55.7840558073774]}"
262,Баба Марта,637388181,ресторан,Центральный административный округ,район Хамовники,"город Москва, Гоголевский бульвар, дом 8",45,37.60083284245151,55.74581819700289,"{type=Point, coordinates=[37.6008328424515, 55.7458181970029]}"
278,АРМЕНИЯ,637388812,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 17",144,37.6053595370626,55.764088622517,"{type=Point, coordinates=[37.6053595370626, 55.764088622517]}"
280,Найт флайт,637388865,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 17",47,37.606779275281,55.763400809187296,"{type=Point, coordinates=[37.606779275281, 55.7634008091873]}"
283,Dry and wet Bar,637388995,ресторан,Центральный административный округ,Тверской район,"город Москва, Тверская улица, дом 27, строение 1",70,37.598292558048094,55.768059062030495,"{type=Point, coordinates=[37.5982925580481, 55.7680590620305]}"
290,Якитория,637389309,ресторан,Центральный административный округ,Тверской район,"город Москва, 1-я Тверская-Ямская улица, дом 7",80,37.59225425563,55.7719271096922,"{type=Point, coordinates=[37.59225425563, 55.7719271096922]}"
301,Чайна дрим,637389678,ресторан,Западный административный округ,район Фили-Давыдково,"город Москва, Кутузовский проспект, дом 71",90,37.4522998605304,55.7238093002363,"{type=Point, coordinates=[37.4522998605304, 55.7238093002363]}"
302,Ресторан «Молон лаве»,637389756,ресторан,Центральный административный округ,Пресненский район,"город Москва, Большая Грузинская улица, дом 39",45,37.58126202964123,55.77048060935689,"{type=Point, coordinates=[37.58126202964123, 55.77048060935689]}"
303,Ресторан «Сайгон»,637389758,ресторан,Центральный административный округ,Пресненский район,"город Москва, Большая Грузинская улица, дом 39",68,37.58126202964123,55.77048060935689,"{type=Point, coordinates=[37.58126202964123, 55.77048060935689]}"
306,Ресторан «Бургер Кинг»,637389941,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Грузинский Вал, дом 28/45",60,37.58290642421878,55.77489062688191,"{type=Point, coordinates=[37.58290642421878, 55.77489062688191]}"
307,KFC,637389942,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Грузинский Вал, дом 28/45",40,37.5821968542171,55.77470056519711,"{type=Point, coordinates=[37.5821968542171, 55.7747005651971]}"
322,Панчо Вилья,637390731,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Большая Якиманка, дом 52",150,37.6116045938556,55.73182358203711,"{type=Point, coordinates=[37.6116045938556, 55.7318235820371]}"
323,Харбин,637390757,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Большая Якиманка, дом 54",80,37.611598295323596,55.7314007059068,"{type=Point, coordinates=[37.6115982953236, 55.7314007059068]}"
326,Гино-но-таки,637390887,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Большая Якиманка, дом 58/2",143,37.6115294920032,55.7305096304908,"{type=Point, coordinates=[37.6115294920032, 55.7305096304908]}"
333,Тануки,637391082,ресторан,Северный административный округ,Бескудниковский район,"город Москва, Дмитровское шоссе, дом 64, корпус 3",198,37.562554180904165,55.85658718955165,"{type=Point, coordinates=[37.56255418090417, 55.85658718955165]}"
334,Макдоналдс,637391179,ресторан,Северный административный округ,Бескудниковский район,"город Москва, Дмитровское шоссе, дом 89, корпус 4",79,37.5482293592514,55.8640581852652,"{type=Point, coordinates=[37.5482293592514, 55.8640581852652]}"
337,Тратория Semplice,637391331,ресторан,Центральный административный округ,район Якиманка,"город Москва, улица Коровий Вал, дом 7, строение 1",90,37.615001920308,55.7286970941403,"{type=Point, coordinates=[37.615001920308, 55.7286970941403]}"
342,БААН ТАЙ,637391525,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Большая Дорогомиловская улица, дом 11",50,37.5535003174261,55.7459528064228,"{type=Point, coordinates=[37.5535003174261, 55.7459528064228]}"
344,Домино'с Пицца,637391685,ресторан,Северный административный округ,район Восточное Дегунино,"город Москва, Дубнинская улица, дом 10, корпус 1",16,37.56786753760839,55.8619701359289,"{type=Point, coordinates=[37.56786753760839, 55.86197013592891]}"
345,KFC,637391687,ресторан,Северный административный округ,район Восточное Дегунино,"город Москва, Дубнинская улица, дом 30, корпус 1",70,37.55870474992723,55.880687933944074,"{type=Point, coordinates=[37.55870474992723, 55.88068793394408]}"
356,Ньокки,637392176,ресторан,Западный административный округ,район Дорогомилово,"город Москва, улица Генерала Ермолова, дом 4",60,37.5178411176763,55.735031370737694,"{type=Point, coordinates=[37.5178411176763, 55.7350313707377]}"
357,САХЛИ,637392194,ресторан,Центральный административный округ,Тверской район,"город Москва, Большой Каретный переулок, дом 6",40,37.6163769978997,55.77049289900609,"{type=Point, coordinates=[37.6163769978997, 55.7704928990061]}"
358,Хижина,637392230,ресторан,Восточный административный округ,район Сокольники,"город Москва, улица Жебрунова, дом 4",180,37.6788100229332,55.785030119771804,"{type=Point, coordinates=[37.6788100229332, 55.7850301197718]}"
362,Додо Пицца,637392404,ресторан,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, проспект Маршала Жукова, дом 17",16,37.492781662235465,55.77536996099205,"{type=Point, coordinates=[37.492781662235465, 55.77536996099205]}"
363,Виват Пицца,637392462,ресторан,Северо-Западный административный округ,район Хорошёво-Мнёвники,"город Москва, проспект Маршала Жукова, дом 19, корпус 1",96,37.489975,55.775714,"{type=Point, coordinates=[37.489975, 55.775714]}"
368,ДОНАТЕЛЛО ПИЦЦА,637392708,ресторан,Северо-Восточный административный округ,район Северное Медведково,"город Москва, Заревый проезд, дом 14/12",20,37.656225307798245,55.88720692206092,"{type=Point, coordinates=[37.65622530779825, 55.88720692206092]}"
369,Ресторан «Эль Гаучо»,637392723,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, улица Зацепский Вал, дом 6/13, строение 1",100,37.639450935441786,55.73284110839892,"{type=Point, coordinates=[37.639450935441786, 55.73284110839893]}"
377,Распутин,637393187,ресторан,Центральный административный округ,район Хамовники,"город Москва, Зубовский бульвар, дом 25",40,37.5900254978862,55.73651006190529,"{type=Point, coordinates=[37.5900254978862, 55.7365100619053]}"
382,Порт-Петровск,637393410,ресторан,Восточный административный округ,район Измайлово,"город Москва, Измайловский бульвар, дом 49",80,37.80070032940609,55.7973351261265,"{type=Point, coordinates=[37.8007003294061, 55.7973351261265]}"
386,Дом хинкали,637393645,ресторан,Северо-Западный административный округ,район Строгино,"город Москва, улица Исаковского, дом 31",42,37.41775072898725,55.80613655590107,"{type=Point, coordinates=[37.41775072898725, 55.80613655590107]}"
412,Кафе «Grape»,637394819,ресторан,Центральный административный округ,Пресненский район,"город Москва, Малая Никитская улица, дом 16/5",35,37.59119323323557,55.758987203277,"{type=Point, coordinates=[37.591193233235565, 55.758987203276995]}"
415,Ресторан «Тануки»,637394979,ресторан,Южный административный округ,район Москворечье-Сабурово,"город Москва, Каширское шоссе, дом 46, корпус 1",50,37.6649215436533,55.647895763043906,"{type=Point, coordinates=[37.6649215436533, 55.6478957630439]}"
422,ШЕЙХ ПАЛАС,637395376,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Киевская улица, дом 20",80,37.546422049688196,55.7387332915973,"{type=Point, coordinates=[37.5464220496882, 55.7387332915973]}"
423,Lion's head Pub,637395378,ресторан,Центральный административный округ,Красносельский район,"город Москва, Мясницкая улица, дом 15",158,37.63439454648181,55.76305408125455,"{type=Point, coordinates=[37.63439454648181, 55.763054081254545]}"
443,БОЦМАН,637396253,ресторан,Южный административный округ,Даниловский район,"город Москва, 5-я Кожуховская улица, дом 10, корпус 1",50,37.667115290160396,55.704888335162494,"{type=Point, coordinates=[37.667115290160396, 55.704888335162494]}"
445,ЭЛЬ ГАУЧО,637396359,ресторан,Центральный административный округ,Басманный район,"город Москва, Большой Козловский переулок, дом 3/2",80,37.64675226079,55.767736224649205,"{type=Point, coordinates=[37.64675226079, 55.7677362246492]}"
454,СЕЙДЖИ,637396707,ресторан,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 5/2",49,37.5931865591358,55.7319019692191,"{type=Point, coordinates=[37.5931865591358, 55.7319019692191]}"
456,Гриль Хаус Lamb Cook,637396803,ресторан,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 7, строение 1",50,37.59218274421799,55.730980538117436,"{type=Point, coordinates=[37.59218274421799, 55.73098053811743]}"
465,БАВАРИУС,637397058,ресторан,Центральный административный округ,район Хамовники,"город Москва, Комсомольский проспект, дом 21/10",140,37.584546469314894,55.7283196129666,"{type=Point, coordinates=[37.5845464693149, 55.7283196129666]}"
477,Павлин-Мавлин,637397608,ресторан,Северо-Восточный административный округ,район Марфино,"город Москва, улица Академика Королёва, дом 28, корпус 1",76,37.5973993032718,55.8222401718176,"{type=Point, coordinates=[37.5973993032718, 55.8222401718176]}"
479,Белое озеро,637397662,ресторан,Восточный административный округ,район Косино-Ухтомский,"город Москва, Большая Косинская улица, дом 24",40,37.85704258749823,55.71496993867769,"{type=Point, coordinates=[37.85704258749822, 55.71496993867769]}"
490,Ресторан «Тануки»,637398036,ресторан,Западный административный округ,район Проспект Вернадского,"город Москва, улица Коштоянца, дом 1А",150,37.4926694339857,55.679366861232396,"{type=Point, coordinates=[37.4926694339857, 55.6793668612324]}"
491,Папа Джонс,637398085,ресторан,Юго-Западный административный округ,Ломоносовский район,"город Москва, улица Кравченко, дом 8",48,37.520262,55.675882,"{type=Point, coordinates=[37.520262, 55.675882]}"
492,Ресторан «Цветение сакуры»,637398245,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Красина, дом 7, строение 1",98,37.5882801032626,55.767024029584704,"{type=Point, coordinates=[37.5882801032626, 55.7670240295847]}"
493,Ресторан «CHINA CLUB»,637398299,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Красина, дом 21",88,37.5860270476894,55.7688105281819,"{type=Point, coordinates=[37.5860270476894, 55.7688105281819]}"
496,Акварель,637398379,ресторан,Центральный административный округ,Пресненский район,"город Москва, улица Красная Пресня, дом 36, строение 1",36,37.566752694709194,55.762512152652995,"{type=Point, coordinates=[37.5667526947092, 55.762512152653]}"
504,Бакинский очаг,637398672,ресторан,Юго-Восточный административный округ,район Люблино,"город Москва, Краснодонская улица, дом 2, корпус 1",46,37.75227143792621,55.687022471722905,"{type=Point, coordinates=[37.75227143792621, 55.687022471722905]}"
505,ТАЕЖНЫЙ,637398802,ресторан,Юго-Восточный административный округ,район Лефортово,"город Москва, Красноказарменная улица, дом 16",95,37.710882,55.753187,"{type=Point, coordinates=[37.710882, 55.753187]}"
513,Страдивари,637399257,ресторан,Центральный административный округ,Красносельский район,"город Москва, Верхняя Красносельская улица, дом 8, корпус 3",65,37.6602232041142,55.78464600462243,"{type=Point, coordinates=[37.660223204114196, 55.78464600462243]}"
515,ШАФРАН,637399336,ресторан,Центральный административный округ,Красносельский район,"город Москва, Малая Красносельская улица, дом 14",70,37.65800440454674,55.786082293466045,"{type=Point, coordinates=[37.65800440454674, 55.78608229346605]}"
517,Ресторан «Персия»,637399442,ресторан,Центральный административный округ,Таганский район,"город Москва, Краснохолмская набережная, дом 1/15",95,37.64978889868978,55.736605638869285,"{type=Point, coordinates=[37.64978889868978, 55.736605638869285]}"
520,Пури-Хачапури,637399572,ресторан,Южный административный округ,район Чертаново Центральное,"город Москва, улица Красного Маяка, дом 1, корпус 1",84,37.600497853403645,55.61081420723094,"{type=Point, coordinates=[37.60049785340365, 55.61081420723094]}"
524,Бабай Клаб,637399786,ресторан,Юго-Западный административный округ,Академический район,"город Москва, улица Кржижановского, дом 15, корпус 3",70,37.5719293581064,55.6797451947951,"{type=Point, coordinates=[37.5719293581064, 55.6797451947951]}"
528,Старая Европа,637400059,ресторан,Юго-Западный административный округ,Академический район,"город Москва, улица Кржижановского, дом 24/35, корпус 3",48,37.578055523496,55.676847563097695,"{type=Point, coordinates=[37.578055523496, 55.6768475630977]}"
535,Прованс,637400424,ресторан,Центральный административный округ,район Хамовники,"город Москва, 1-й Обыденский переулок, дом 9/12",40,37.602149931034845,55.742949574965046,"{type=Point, coordinates=[37.60214993103485, 55.74294957496504]}"
537,Фидан,637400532,ресторан,Западный административный округ,район Кунцево,"город Москва, Кунцевская улица, дом 10",81,37.41246729819551,55.731509995039296,"{type=Point, coordinates=[37.4124672981955, 55.7315099950393]}"
540,КРИСТИАН,637400745,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 2/1, корпус 1А",96,37.564301458856995,55.7504696207787,"{type=Point, coordinates=[37.564301458857, 55.7504696207787]}"
542,КЛУБНЫЙ РЕСТОРАН,637400823,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 2/1, корпус 1А",12,37.56413357353136,55.751572945951004,"{type=Point, coordinates=[37.56413357353136, 55.751572945951]}"
544,PINOCCHIO,637400852,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 4/2",100,37.562337555698306,55.7496059697563,"{type=Point, coordinates=[37.5623375556983, 55.7496059697563]}"
550,КАКТУС,637401143,ресторан,Западный административный округ,район Дорогомилово,"город Москва, Кутузовский проспект, дом 41",32,37.53191493675504,55.738494122403274,"{type=Point, coordinates=[37.531914936755044, 55.73849412240328]}"
551,Темпл бар,637401172,ресторан,Центральный административный округ,Басманный район,"город Москва, Ладожская улица, дом 2/37",94,37.679550311619906,55.771134060964705,"{type=Point, coordinates=[37.6795503116199, 55.7711340609647]}"
553,КАРРИ,637401251,ресторан,Северо-Восточный административный округ,район Марьина Роща,"город Москва, Лазаревский переулок, дом 4",70,37.61301935155556,55.79083362650423,"{type=Point, coordinates=[37.61301935155556, 55.79083362650423]}"
563,Москафе,637401698,ресторан,Северный административный округ,район Беговой,"город Москва, Ленинградский проспект, дом 24",70,37.5736157705816,55.7825156866215,"{type=Point, coordinates=[37.5736157705816, 55.7825156866215]}"
567,Sea-Тория,637401805,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 48",150,37.5428488479628,55.7963973078446,"{type=Point, coordinates=[37.5428488479628, 55.7963973078446]}"
568,"Остерия Пицца,паста",637401808,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 48",50,37.5432887302417,55.7962103435861,"{type=Point, coordinates=[37.5432887302417, 55.7962103435861]}"
569,Золотая Бухара,637401835,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 48",150,37.543255455594554,55.79623597397382,"{type=Point, coordinates=[37.54325545559455, 55.79623597397382]}"
575,Черчилль паб,637402046,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 66",50,37.52575804708786,55.80280260807808,"{type=Point, coordinates=[37.52575804708787, 55.80280260807808]}"
580,Subway,637402273,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 74, корпус 6",15,37.51683785597145,55.806378212811765,"{type=Point, coordinates=[37.516837855971445, 55.80637821281176]}"
581,Вок Стайл,637402367,ресторан,Северный административный округ,район Сокол,"город Москва, Ленинградский проспект, дом 77, корпус 2",80,37.508134890760566,55.80517556618258,"{type=Point, coordinates=[37.50813489076056, 55.80517556618258]}"
582,Максима Пицца,637402526,ресторан,Северный административный округ,район Аэропорт,"город Москва, Ленинградский проспект, дом 78, корпус 1",160,37.5137522445724,55.805907125521294,"{type=Point, coordinates=[37.5137522445724, 55.8059071255213]}"
584,У Адама,637402604,ресторан,Северный административный округ,район Сокол,"город Москва, Ленинградское шоссе, дом 3, строение 1",84,37.5052465225154,55.8090812552529,"{type=Point, coordinates=[37.5052465225154, 55.8090812552529]}"
594,Планета Суши,637407312,ресторан,Центральный административный округ,район Замоскворечье,"город Москва, Павелецкая площадь, дом 1",100,37.640970134936374,55.73156124431681,"{type=Point, coordinates=[37.640970134936374, 55.73156124431681]}"
599,Порто,637407573,ресторан,Центральный административный округ,район Якиманка,"город Москва, Ленинский проспект, дом 11, строение 1",71,37.60392134472969,55.723183675774095,"{type=Point, coordinates=[37.603921344729685, 55.723183675774095]}"
601,Ресторан «Пивнушка»,637407602,ресторан,Южный административный округ,Донской район,"город Москва, Ленинский проспект, дом 28",80,37.5886104006366,55.713493189436406,"{type=Point, coordinates=[37.58861040063659, 55.7134931894364]}"
604,Ресторан «Илья Муромец»,637407682,ресторан,Южный административный округ,Донской район,"город Москва, Ленинский проспект, дом 37",96,37.58714636436178,55.70989343006641,"{type=Point, coordinates=[37.58714636436178, 55.70989343006641]}"
605,Ресторан «Храм Дракона»,637407710,ресторан,Южный административный округ,Донской район,"город Москва, Ленинский проспект, дом 37",80,37.58714636436178,55.70989343006641,"{type=Point, coordinates=[37.58714636436178, 55.70989343006641]}"
606,Ресторан «Буйабез»,637407761,ресторан,Южный административный округ,Донской район,"город Москва, Ленинский проспект, дом 37",60,37.58714636436178,55.70989343006641,"{type=Point, coordinates=[37.58714636436178, 55.70989343006641]}"
607,Ресторан «Корчма Тарас Бульба»,637407790,ресторан,Южный административный округ,Донской район,"город Москва, Ленинский проспект, дом 37",70,37.58714636436178,55.70989343006641,"{type=Point, coordinates=[37.58714636436178, 55.70989343006641]}"
610,ПИЦЦА АМОРЭ,637407921,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 43",46,37.57672514782681,55.705109964029795,"{type=Point, coordinates=[37.5767251478268, 55.7051099640298]}"
611,Флорентина сити,637407950,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 57",80,37.5611043858919,55.6963262447598,"{type=Point, coordinates=[37.5611043858919, 55.6963262447598]}"
612,Стейк Хаус ГУДМАН,637407971,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 57",80,37.561672590834306,55.6966479817616,"{type=Point, coordinates=[37.5616725908343, 55.6966479817616]}"
613,BRawleRS PAB,637408113,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 61/1",80,37.55847237900944,55.6948351423637,"{type=Point, coordinates=[37.558472379009444, 55.694835142363694]}"
616,ИЛЬ ПАТИО,637408239,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 68/10",88,37.5452681994998,55.6892320753538,"{type=Point, coordinates=[37.5452681994998, 55.6892320753538]}"
618,ЯКИТОРИЯ,637408268,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ленинский проспект, дом 68/10",96,37.5469794498514,55.68985283179231,"{type=Point, coordinates=[37.5469794498514, 55.6898528317923]}"
620,Южное,637408559,ресторан,Юго-Западный административный округ,Ломоносовский район,"город Москва, Ленинский проспект, дом 87",80,37.534267,55.678536,"{type=Point, coordinates=[37.534267, 55.678536]}"
632,БОТИК ПЕТРА,637409090,ресторан,Центральный административный округ,Тверской район,"город Москва, Лесная улица, дом 45",70,37.5919692146072,55.781115044284405,"{type=Point, coordinates=[37.5919692146072, 55.7811150442844]}"
640,ЛИНДЕРХОФ,637409437,ресторан,Юго-Западный административный округ,Гагаринский район,"город Москва, Ломоносовский проспект, дом 7, корпус 1",100,37.5469150768337,55.686584629491506,"{type=Point, coordinates=[37.5469150768337, 55.6865846294915]}"
655,Ресторан «River side»,637410155,ресторан,Центральный административный округ,Пресненский район,"город Москва, Мантулинская улица, дом 10",61,37.554645203215905,55.7569191149889,"{type=Point, coordinates=[37.5546452032159, 55.7569191149889]}"
663,Ресторан «Гогиели»,637410481,ресторан,Центральный административный округ,Таганский район,"город Москва, Марксистская улица, дом 9",50,37.6679792629303,55.7348288911516,"{type=Point, coordinates=[37.6679792629303, 55.7348288911516]}"
671,Парус,637411004,ресторан,Северный административный округ,район Беговой,"город Москва, улица Нижняя Масловка, дом 5, корпус 5",50,37.5821414005072,55.7916572054352,"{type=Point, coordinates=[37.5821414005072, 55.7916572054352]}"
674,СТАРЫЙ ЕГЕРЬ,637411140,ресторан,Южный административный округ,Даниловский район,"город Москва, улица Мастеркова, дом 3",40,37.65847052822649,55.70885284612297,"{type=Point, coordinates=[37.65847052822649, 55.70885284612298]}"
682,Старая усадьба,637411538,ресторан,Восточный административный округ,район Перово,"город Москва, улица Металлургов, дом 29",70,37.7918324003206,55.7595479069926,"{type=Point, coordinates=[37.7918324003206, 55.7595479069926]}"
693,Бейрут,637411911,ресторан,Юго-Западный административный округ,Обручевский район,"город Москва, улица Миклухо-Маклая, дом 21, корпус 1",45,37.50824698596067,55.65185956718315,"{type=Point, coordinates=[37.50824698596067, 55.65185956718315]}"
